Rentrée;Région académique;Académie;Département;Commune;UAI;Dénomination principale;Patronyme;Type d'établissement;Secteur;Nombre d'élèves dans une formation du second degré;Nombre d'élèves dans une formation du supérieur;Nombre d'élèves 2D externe;Nombre d'élèves 2D demi-pensionnaires;Nombre d'élèves 2D internes;Nombre d'élèves SUP externes;Nombre d'élèves SUP demi-pensionnaires;Nombre d'élèves SUP internes
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;ANTIBES;0061478Z;LPO LYCEE DES METIERS;LEONARD DE VINCI;LYCEE;PUBLIC;762;282;54;483;225;64;165;53
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;NICE;0061694J;COLLEGE;L'ARCHET;COLLEGE;PUBLIC;778;;28;750;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;PEYMEINADE;0061796V;COLLEGE;PAUL ARENE;COLLEGE;PUBLIC;648;;54;594;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;L'ESCARENE;0061826C;COLLEGE;FRANCOIS RABELAIS;COLLEGE;PUBLIC;361;;29;332;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;LE ROURET;0061853G;COLLEGE;LE PRE DES ROURES;COLLEGE;PUBLIC;622;;3;619;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;SAINT-VALLIER-DE-THIEY;0061986B;COLLEGE;SIMON WIESENTHAL;COLLEGE;PUBLIC;467;;39;407;21;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;VALBONNE;0062015H;LYCEE GENERAL ET TECHNOLOGIQUE;SIMONE VEIL;LYCEE;PUBLIC;948;17;629;319;0;17;0;0
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;ROQUEFORT-LES-PINS;0062056C;COLLEGE;CESAR;COLLEGE;PUBLIC;666;;20;646;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;BANDOL;0830003C;COLLEGE;RAIMU;COLLEGE;PUBLIC;317;;31;286;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;BRIGNOLES;0830007G;LYCEE POLYVALENT;RAYNOUARD;LYCEE;PUBLIC;1754;91;308;1403;43;47;35;9
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;HYERES;0830025B;LYCEE GENERAL ET TECHNOLOGIQUE;JEAN AICARD;LYCEE;PUBLIC;1259;85;687;537;35;77;8;0
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;HYERES;0830028E;COLLEGE;JULES FERRY;COLLEGE;PUBLIC;733;;113;620;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;LA LONDE-LES-MAURES;0830031H;COLLEGE;FRANCOIS DE LEUSSE;COLLEGE;PUBLIC;281;;60;221;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;TOULON;0830053G;LYCEE GENERAL ET TECHNOLOGIQUE;DUMONT D URVILLE;LYCEE;PUBLIC;1498;646;417;1060;21;166;313;167
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;LA SEYNE-SUR-MER;0830095C;LYCEE GENERAL PRIVE;SAINTE MARIE;LYCEE;PRIVE;321;;223;72;26;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;BRIGNOLES;0830103L;COLLEGE PRIVE;SAINTE JEANNE D ARC;COLLEGE;PRIVE;761;;92;669;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;TOULON;0830110U;COLLEGE PRIVE;BON ACCUEIL;COLLEGE;PRIVE;642;;18;624;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;TOULON;0830128N;LYCEE PROFESSIONNEL PRIVE;LA COLETTE;LP;PRIVE;119;;89;30;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;LE LUC;0830163B;COLLEGE;PIERRE DE COUBERTIN;COLLEGE;PUBLIC;847;;212;635;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;LA VALETTE-DU-VAR;0830182X;COLLEGE;ALPHONSE DAUDET;COLLEGE;PUBLIC;713;;110;603;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;BRIGNOLES;0830833E;COLLEGE;PAUL CEZANNE;COLLEGE;PUBLIC;668;;130;538;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;FREJUS;0830834F;COLLEGE;ANDRE LEOTARD;COLLEGE;PUBLIC;501;;269;232;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;COGOLIN;0830837J;COLLEGE;GERARD PHILIPE;COLLEGE;PUBLIC;817;;160;657;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;OLLIOULES;0830922B;COLLEGE;LES EUCALYPTUS;COLLEGE;PUBLIC;483;;94;389;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;TOULON;0830926F;COLLEGE;LES PINS D'ALEP;COLLEGE;PUBLIC;816;;174;642;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;BARJOLS;0830928H;COLLEGE;JOSEPH D'ARBAUD;COLLEGE;PUBLIC;620;;40;580;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;HYERES;0831014B;LP LYCEE DES METIERS;GOLF-HOTEL;LP;PUBLIC;926;20;211;551;164;7;8;5
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;OLLIOULES;0831187P;LYCEE PROFESSIONNEL PRIVE;SAINT JOSEPH;LP;PRIVE;264;22;264;0;0;22;0;0
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;GASSIN;0831242Z;LYCEE POLYVALENT;DU GOLFE DE SAINT TROPEZ;LYCEE;PUBLIC;1336;;271;1065;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;SOLLIES-PONT;0831355X;COLLEGE;LOU CASTELLAS;COLLEGE;PUBLIC;336;;107;229;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;LA FARLEDE;0831514V;COLLEGE;ANDRE MALRAUX;COLLEGE;PUBLIC;518;;89;429;0;;;
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;TOULON;0831616F;LYCEE POLYVALENT;ROUVIERE;LYCEE;PUBLIC;964;344;113;759;92;75;189;80
2019;PROVENCE-ALPES-COTE D'AZUR;NICE;VAR;CARCES;0831709G;COLLEGE;GENEVIÈVE DE GAULLE-ANTHONIOZ;COLLEGE;PUBLIC;534;;45;489;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;AVORD;0180004G;COLLEGE;GEORGE SAND;COLLEGE;PUBLIC;367;;95;272;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;BOURGES;0180005H;LYCEE GENERAL;ALAIN FOURNIER;LYCEE;PUBLIC;921;78;162;555;204;1;23;54
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;BOURGES;0180010N;LP LYCEE DES METIERS;JEAN MERMOZ;LP;PUBLIC;450;;156;242;52;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;CHATEAUMEILLANT;0180013S;COLLEGE;AXEL KAHN;COLLEGE;PUBLIC;265;;18;247;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;NERONDES;0180023C;COLLEGE;JULIEN DUMAS;COLLEGE;PUBLIC;247;;9;238;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;SANCOINS;0180033N;COLLEGE;MARGUERITE AUDOUX;COLLEGE;PUBLIC;149;;37;112;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;VIERZON;0180035R;LYCEE POLYVALENT;EDOUARD VAILLANT;LYCEE;PUBLIC;965;70;309;594;62;40;24;6
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;VIERZON;0180036S;LPO LYCEE DES METIERS;HENRI BRISSON;LYCEE;PUBLIC;526;116;81;325;120;19;68;29
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;BOURGES;0180042Y;LYCEE PROFESSIONNEL;JACQUES COEUR;LP;PUBLIC;196;;45;105;46;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;BOURGES;0180568V;COLLEGE PRIVE;ST JEAN BAPTISTE DE LA SALLE;COLLEGE;PRIVE;90;;49;38;3;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;MEHUN-SUR-YEVRE;0180586P;COLLEGE;IRENE JOLIOT-CURIE;COLLEGE;PUBLIC;507;;76;431;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;VIERZON;0180592W;COLLEGE;ALBERT CAMUS;COLLEGE;PUBLIC;666;;155;511;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;SAINT-AMAND-MONTROND;0180646E;COLLEGE;JEAN VALETTE;COLLEGE;PUBLIC;402;;36;366;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;CHER;BOURGES;0180673J;COLLEGE;JULES VERNE;COLLEGE;PUBLIC;467;;241;226;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;LUCE;0280009H;LYCEE PROFESSIONNEL;PHILIBERT DE L ORME;LP;PUBLIC;336;;104;192;40;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;CHATEAUDUN;0280656L;COLLEGE;TOMAS DIVI;COLLEGE;PUBLIC;267;;89;178;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;LUCE;0280657M;COLLEGE;LES PETITS SENTIERS;COLLEGE;PUBLIC;478;;272;201;5;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;MIGNIERES;0280664V;COLLEGE PRIVE;SAINT-JACQUES DE COMPOSTELLE;COLLEGE;PRIVE;305;;48;255;2;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;JANVILLE-EN-BEAUCE;0280680M;COLLEGE PRIVE;NOTRE DAME;COLLEGE;PRIVE;320;;42;278;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;SAINT-MAURICE-SAINT-GERMAIN;0280684S;LYCEE PROFESSIONNEL PRIVE;NOTRE DAME;LP;PRIVE;384;;5;235;144;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;CHARTRES;0280691Z;LYCEE PROFESSIONNEL PRIVE;NOTRE DAME;LP;PRIVE;18;;3;15;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;ILLIERS-COMBRAY;0280702L;COLLEGE;MARCEL PROUST;COLLEGE;PUBLIC;539;;110;429;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;CHARTRES;0280755U;COLLEGE;HELENE BOUCHER;COLLEGE;PUBLIC;919;;355;556;8;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;LUCE;0280864M;LP LYCEE DES METIERS;ELSA TRIOLET;LP;PUBLIC;415;;193;205;17;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;LA LOUPE;0280869T;COLLEGE;JEAN MONNET;COLLEGE;PUBLIC;429;;103;326;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;CHARTRES;0280883H;COLLEGE;VICTOR HUGO;COLLEGE;PUBLIC;524;;227;297;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;CHATEAUDUN;0280957N;COLLEGE;EMILE ZOLA;COLLEGE;PUBLIC;388;;36;352;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;LUISANT;0281043G;COLLEGE;JEAN MONNET;COLLEGE;PUBLIC;620;;201;419;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;CHARTRES;0281047L;LYCEE GENERAL ET TECHNOLOGIQUE;FULBERT;LYCEE;PUBLIC;1112;232;177;908;27;78;154;0
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;DREUX;0281060A;COLLEGE;MARTIAL TAUGOURDEAU;COLLEGE;PUBLIC;639;;261;378;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;EURE-ET-LOIR;LUISANT;0281077U;LPO LYCEE DES METIERS;SILVIA MONFORT;LYCEE;PUBLIC;1200;207;159;918;123;64;138;5
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE;AIGURANDE;0360001F;COLLEGE;FREDERIC CHOPIN;COLLEGE;PUBLIC;138;;5;133;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE;CHATEAUROUX;0360011S;LP LYCEE DES METIERS;LES CHARMILLES;LP;PUBLIC;506;;161;253;92;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE;CHATEAUROUX;0360016X;COLLEGE;LES CAPUCINS;COLLEGE;PUBLIC;446;;214;232;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE;LA CHATRE;0360019A;LYCEE POLYVALENT;GEORGE SAND;LYCEE;PUBLIC;530;;65;397;68;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE;ECUEILLE;0360022D;COLLEGE;CALMETTE ET GUERIN;COLLEGE;PUBLIC;89;;9;80;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE;EGUZON-CHANTOME;0360023E;COLLEGE;SAINT-EXUPERY;COLLEGE;PUBLIC;168;;6;162;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE;CHATEAUROUX;0360496U;COLLEGE;BEAULIEU;COLLEGE;PUBLIC;431;;150;281;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE;ISSOUDUN;0360721N;COLLEGE;HONORE DE BALZAC;COLLEGE;PUBLIC;425;;152;273;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;LIGUEIL;0370015R;COLLEGE;MAURICE GENEVOIX;COLLEGE;PUBLIC;353;;28;325;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;NEUILLE-PONT-PIERRE;0370022Y;COLLEGE;SIMONE VEIL;COLLEGE;PUBLIC;557;;21;536;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;NOUATRE;0370024A;COLLEGE;PATRICK BAUDRY;COLLEGE;PUBLIC;125;;20;105;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;TOURS;0370035M;LYCEE GENERAL;DESCARTES;LYCEE;PUBLIC;1030;741;89;941;0;19;352;370
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;TOURS;0370037P;LYCEE GENERAL ET TECHNOLOGIQUE;CHOISEUL;LYCEE;PUBLIC;1296;266;67;1069;160;90;176;0
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;TOURS;0370038R;LYCEE GENERAL ET TECHNOLOGIQUE;GRANDMONT;LYCEE;PUBLIC;1945;364;322;1465;158;0;337;27
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;TOURS;0370040T;LP LYCEE DES METIERS;ALBERT BAYET;LP;PUBLIC;661;51;141;402;118;9;42;0
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;TOURS;0370729S;COLLEGE PRIVE;SAINT MARTIN;COLLEGE;PRIVE;583;;83;500;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;LOCHES;0370737A;LYCEE GEN. ET TECHNOL. PRIVE;SAINT DENIS;LYCEE;PRIVE;275;;21;50;204;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;TOURS;0370744H;COLLEGE PRIVE;LA PROVIDENCE;COLLEGE;PRIVE;80;;19;61;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;TOURS;0370745J;COLLEGE PRIVE;CHRIST ROI N DAME DES AILES;COLLEGE;PRIVE;515;;60;455;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;JOUE-LES-TOURS;0370748M;LYC POLYVAL PRIVE DES METIERS;SAINT GATIEN;LYCEE;PRIVE;467;95;212;255;0;53;42;0
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;CHAMBRAY-LES-TOURS;0370749N;LYCEE GENERAL ET TECHNOLOGIQUE;SAINTE MARGUERITE;LYCEE;PRIVE;167;506;12;155;0;506;0;0
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;TOURS;0370771M;LP LYCEE DES METIERS;VICTOR LALOUX;LP;PUBLIC;497;;182;231;84;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;MONTLOUIS-SUR-LOIRE;0370799T;COLLEGE;RAOUL REBOUT;COLLEGE;PUBLIC;656;;109;547;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;MONTS;0370993D;COLLEGE;VAL DE L INDRE;COLLEGE;PUBLIC;611;;20;591;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;JOUE-LES-TOURS;0371098T;COLLEGE;BEAULIEU;COLLEGE;PUBLIC;454;;97;357;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;SAINTE-MAURE-DE-TOURAINE;0371101W;COLLEGE;CELESTIN FREINET;COLLEGE;PUBLIC;470;;57;413;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;AMBOISE;0371248F;COLLEGE;ANDRE MALRAUX;COLLEGE;PUBLIC;396;;30;366;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;CHINON;0371306U;LYCEE GENERAL PRIVE;SAINT JOSEPH;LYCEE;PRIVE;44;;16;28;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;INDRE-ET-LOIRE;TOURS;0371328T;LYCEE PROFESSIONNEL PRIVE;SAINTE-URSULE;LP;PRIVE;113;;77;36;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;BELLEGARDE;0450007N;COLLEGE;CHARLES DESVERGNES;COLLEGE;PUBLIC;435;;69;366;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;LA FERTE-SAINT-AUBIN;0450023F;COLLEGE;LE PRE DES ROIS;COLLEGE;PUBLIC;580;;167;413;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;MEUNG-SUR-LOIRE;0450038X;COLLEGE;GASTON COUTE;COLLEGE;PUBLIC;512;;59;453;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;NEUVILLE-AUX-BOIS;0450045E;COLLEGE;LEON DELAGRANGE;COLLEGE;PUBLIC;613;;127;486;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;OLIVET;0450047G;COLLEGE;CHARLES RIVIERE;COLLEGE;PUBLIC;694;;58;636;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;PITHIVIERS;0450062Y;LYCEE GENERAL ET TECHNOLOGIQUE;DUHAMEL DU MONCEAU;LYCEE;PUBLIC;1185;45;288;897;0;38;7;0
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;MONTARGIS;0450107X;LYCEE POLYVALENT PRIVE;SAINT LOUIS;LYCEE;PRIVE;124;24;16;74;34;4;18;2
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;PITHIVIERS;0450750W;LP LYCEE DES METIERS;JEAN DE LA TAILLE;LP;PUBLIC;394;25;125;242;27;10;13;2
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;ORLEANS;0450758E;LYC POLYVAL PRIVE DES METIERS;SAINT PAUL-BOURDON BLANC;LYCEE;PRIVE;973;333;600;293;80;326;2;5
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;ORLEANS;0450782F;LYCEE GENERAL ET TECHNOLOGIQUE;VOLTAIRE;LYCEE;PUBLIC;1335;459;379;828;128;181;202;76
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;SULLY-SUR-LOIRE;0450790P;COLLEGE;MAXIMILIEN DE SULLY;COLLEGE;PUBLIC;478;;198;280;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;ORLEANS;0450936Y;COLLEGE;JEAN ROSTAND;COLLEGE;PUBLIC;508;;365;143;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;LA CHAPELLE-SAINT-MESMIN;0451035F;COLLEGE;LOUIS PASTEUR;COLLEGE;PUBLIC;544;;262;282;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;SARAN;0451038J;COLLEGE;MONTJOIE;COLLEGE;PUBLIC;510;;246;264;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;SAINT-JEAN-LE-BLANC;0451074Y;COLLEGE;JACQUES PREVERT;COLLEGE;PUBLIC;502;;134;368;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;CHALETTE-SUR-LOING;0451148D;COLLEGE;PABLO PICASSO;COLLEGE;PUBLIC;582;;251;331;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;POILLY-LEZ-GIEN;0451286D;COLLEGE;LES CLORISSEAUX;COLLEGE;PUBLIC;428;;71;357;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;ORLEANS;0451316L;COLLEGE PRIVE;LA CROIX ST MARCEAU;COLLEGE;PRIVE;417;;90;327;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;PITHIVIERS;0451332D;COLLEGE PRIVE;ST GREGOIRE;COLLEGE;PRIVE;281;;152;129;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;GIEN;0451450G;COLLEGE;JEAN MERMOZ;COLLEGE;PUBLIC;318;;226;92;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;FLEURY-LES-AUBRAIS;0451544J;COLLEGE;ANDRE CHENE;COLLEGE;PUBLIC;613;;328;285;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIRET;VILLEMANDEUR;0451665R;COLLEGE;LUCIE AUBRAC;COLLEGE;PUBLIC;594;;158;405;31;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;BLOIS;0410003F;COLLEGE;BLOIS-BEGON;COLLEGE;PUBLIC;563;;414;149;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;LAMOTTE-BEUVRON;0410008L;COLLEGE;JEAN ROSTAND;COLLEGE;PUBLIC;538;;105;433;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;SAINT-AMAND-LONGPRE;0410024D;COLLEGE;HONORE DE BALZAC;COLLEGE;PUBLIC;236;;23;213;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;NEUNG-SUR-BEUVRON;0410035R;COLLEGE;LOUIS PERGAUD;COLLEGE;PUBLIC;264;;13;251;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;MER;0410681T;COLLEGE PRIVE;NOTRE DAME ST JOSEPH;COLLEGE;PRIVE;176;;44;132;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;BLOIS;0410693F;LYC POLYVAL PRIVE DES METIERS;LA PROVIDENCE;LYCEE;PRIVE;683;188;405;238;40;172;10;6
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;VENDOME;0410768M;COLLEGE;JEAN EMOND;COLLEGE;PUBLIC;689;;230;459;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;BLOIS;0410899E;LYCEE POLYVALENT;VAL DE LOIRE;LYCEE;PUBLIC;414;225;27;128;259;4;221;0
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;BLOIS;0410952M;COLLEGE;FRANCOIS RABELAIS;COLLEGE;PUBLIC;313;;288;25;0;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;VENDOME;0410954P;LYCEE POLYVALENT PRIVE;SAINT JOSEPH;LYCEE;PRIVE;144;;86;36;22;;;
2019;CENTRE-VAL DE LOIRE;ORL._TOURS;LOIR-ET-CHER;BLOIS;0410959V;LYCEE GENERAL ET TECHNOLOGIQUE;CAMILLE CLAUDEL;LYCEE;PUBLIC;809;154;139;467;203;44;110;0
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750330B;LYCEE TECHNOLOGIQUE PRIVE;EC TECHNIQUE SUP LABORATOIRE;LYCEE;PRIVE;135;214;135;0;0;214;0;0
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750360J;COLLEGE;CLAUDE CHAPPE;COLLEGE;PUBLIC;450;;170;280;0;;;
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750387N;COLLEGE;PIERRE-JEAN DE BERANGER;COLLEGE;PUBLIC;351;;105;246;0;;;
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750429J;COLLEGE;ROLAND DORGELES;COLLEGE;PUBLIC;435;;397;38;0;;;
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750436S;LP LYCEE DES METIERS;CLAUDE ANTHIME CORBON;LP;PUBLIC;205;;112;93;0;;;
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750444A;COLLEGE;GEORGES COURTELINE;COLLEGE;PUBLIC;585;;90;495;0;;;
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750463W;LPO LYCEE DES METIERS;LUCAS DE NEHOU;LYCEE;PUBLIC;113;61;58;55;0;47;14;0
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750465Y;COLLEGE;LUCIE ET RAYMOND AUBRAC;COLLEGE;PUBLIC;463;;209;254;0;;;
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750478M;COLLEGE;JEAN-BAPTISTE CLEMENT;COLLEGE;PUBLIC;419;;149;270;0;;;
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750502N;LYCEE POLYVALENT;MAXIMILIEN VOX-ART-DESSIN;LYCEE;PUBLIC;341;45;305;36;0;45;0;0
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750508V;LYCEE PROFESSIONNEL;CHARLES DE GAULLE;LP;PUBLIC;232;;149;83;0;;;
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750525N;COLLEGE;MOULIN DES PRES;COLLEGE;PUBLIC;448;;89;359;0;;;
2019;ILE-DE-FRANCE;PARIS;PARIS;PARIS;0750546L;COLLEGE;GEORGES CLEMENCEAU;COLLEGE;PUBLIC;367;;211;156;0;;;
